longitude,latitude,housingMedianAge,totalRooms,totalBedrooms,medianHouseValue
-121.79,37.31,22.0,2199.0,361.0,235700.0
-121.78,37.31,25.0,2093.0,297.0,271500.0
-121.79,37.3,10.0,5469.0,950.0,241900.0
-121.76,37.28,17.0,660.0,129.0,241000.0
-121.74,37.3,12.0,1961.0,280.0,362700.0
-121.78,37.31,7.0,1973.0,328.0,292200.0
-121.77,37.31,16.0,1649.0,228.0,302600.0
-121.76,37.29,15.0,2267.0,348.0,277900.0
-121.76,37.3,6.0,3526.0,559.0,335500.0
-121.75,37.3,23.0,1801.0,415.0,133700.0
-121.74,37.29,6.0,7292.0,1295.0,294700.0
-121.75,37.29,15.0,1486.0,310.0,221000.0
-121.84,37.34,33.0,1019.0,191.0,165000.0
-121.84,37.33,28.0,1535.0,330.0,160100.0
-121.84,37.33,26.0,1934.0,408.0,163600.0
-121.83,37.32,21.0,4559.0,1163.0,179000.0
-121.82,37.35,24.0,2298.0,575.0,182400.0
-121.82,37.34,23.0,7609.0,1446.0,195300.0
-121.81,37.35,28.0,3477.0,671.0,172600.0
-121.81,37.35,29.0,2396.0,452.0,185500.0
-121.8,37.35,27.0,2358.0,415.0,192800.0
-121.8,37.35,17.0,2529.0,423.0,240700.0
-121.84,37.34,27.0,2512.0,526.0,162900.0
-121.83,37.33,27.0,3127.0,610.0,173600.0
-121.83,37.34,21.0,6404.0,1232.0,193400.0
-121.83,37.34,26.0,1848.0,339.0,182500.0
-121.87,37.36,34.0,938.0,242.0,194500.0
-121.86,37.35,35.0,2391.0,605.0,182100.0
-121.86,37.35,43.0,1536.0,371.0,153300.0
-121.85,37.34,27.0,1481.0,409.0,137500.0
-121.84,37.35,22.0,2914.0,768.0,164000.0
-121.85,37.35,29.0,3515.0,807.0,160100.0
-121.84,37.35,20.0,3375.0,867.0,182200.0
-121.86,37.37,15.0,8162.0,2124.0,210300.0
-121.84,37.37,15.0,3315.0,1042.0,140100.0
-121.85,37.36,15.0,3148.0,1116.0,159600.0
-121.85,37.36,18.0,1525.0,485.0,128600.0
-121.85,37.36,11.0,2109.0,592.0,205900.0
-121.86,37.36,31.0,1602.0,358.0,156800.0
-121.84,37.38,34.0,762.0,182.0,201800.0
-121.85,37.38,12.0,12980.0,2568.0,286500.0
-121.84,37.39,31.0,5524.0,914.0,229900.0
-121.83,37.38,15.0,4430.0,992.0,209900.0
-121.84,37.38,33.0,835.0,181.0,195800.0
-121.83,37.38,31.0,3633.0,843.0,184800.0
-121.83,37.37,43.0,821.0,149.0,209100.0
-121.83,37.37,43.0,1461.0,284.0,182400.0
-121.84,37.37,42.0,1237.0,232.0,187500.0
-121.84,37.37,28.0,1579.0,339.0,214800.0
-121.82,37.37,40.0,802.0,149.0,196300.0
-121.83,37.36,29.0,4045.0,885.0,171700.0
-121.83,37.36,22.0,3936.0,860.0,183800.0
-121.83,37.35,31.0,2914.0,715.0,178600.0
-121.82,37.37,41.0,1558.0,281.0,215200.0
-121.81,37.37,26.0,2987.0,539.0,213100.0
-121.82,37.36,33.0,1624.0,337.0,167600.0
-121.82,37.36,34.0,1834.0,377.0,161500.0
-121.82,37.37,42.0,2913.0,577.0,167900.0
-121.81,37.39,34.0,2218.0,286.0,456500.0
-121.82,37.39,37.0,4137.0,636.0,286200.0
-121.82,37.38,32.0,3747.0,665.0,330800.0
-121.81,37.38,29.0,570.0,76.0,416700.0
-121.82,37.38,32.0,1650.0,246.0,320900.0
-121.81,37.37,24.0,962.0,146.0,328000.0
-121.79,37.38,22.0,3650.0,527.0,325600.0
-121.81,37.36,20.0,3189.0,420.0,374100.0
-121.87,37.39,9.0,2522.0,547.0,259700.0
-121.87,37.39,16.0,2655.0,487.0,246800.0
-121.87,37.38,16.0,1050.0,245.0,163500.0
-121.87,37.38,16.0,3275.0,529.0,269100.0
-121.88,37.39,13.0,3334.0,565.0,273900.0
-121.87,37.41,17.0,3719.0,588.0,273700.0
-121.87,37.4,16.0,1767.0,268.0,351600.0
-121.86,37.4,19.0,4043.0,764.0,268400.0
-121.87,37.39,16.0,1334.0,389.0,229800.0
-121.86,37.39,17.0,1777.0,328.0,258100.0
-121.85,37.39,15.0,8748.0,1547.0,276600.0
-121.82,37.42,13.0,3752.0,572.0,329400.0
-121.81,37.41,25.0,2496.0,351.0,320700.0
-121.84,37.4,25.0,1866.0,271.0,288500.0
-121.83,37.4,27.0,1145.0,150.0,348300.0
-121.9,37.4,16.0,2998.0,603.0,150000.0
-121.9,37.39,42.0,42.0,14.0,500001.0
-121.9,37.37,20.0,78.0,72.0,187500.0
-121.88,37.37,14.0,6016.0,1404.0,333700.0
-121.87,37.38,14.0,3851.0,534.0,335600.0
-121.86,37.38,15.0,2052.0,405.0,181100.0
-121.89,37.39,2.0,1136.0,365.0,425000.0
-121.88,37.4,9.0,6751.0,1575.0,257400.0
-121.89,37.38,3.0,4778.0,1047.0,271400.0
-121.88,37.37,3.0,4430.0,841.0,272700.0
-121.86,37.4,16.0,2391.0,369.0,267800.0
-121.86,37.4,21.0,1386.0,260.0,258500.0
-121.85,37.41,25.0,1837.0,278.0,265300.0
-121.85,37.4,23.0,1793.0,319.0,243200.0
-121.86,37.41,16.0,2938.0,589.0,178900.0
-121.85,37.41,17.0,2156.0,435.0,199100.0
-121.86,37.41,16.0,1603.0,287.0,266900.0
-121.86,37.41,16.0,1489.0,262.0,267000.0
-121.86,37.41,16.0,2411.0,420.0,263600.0
-121.9,37.44,12.0,4228.0,734.0,299400.0
-121.9,37.44,4.0,1646.0,408.0,265500.0
-121.9,37.44,9.0,957.0,139.0,441000.0
-121.89,37.44,8.0,2534.0,380.0,422800.0
-121.88,37.43,17.0,3469.0,896.0,245800.0
-121.88,37.43,31.0,2573.0,474.0,204100.0
-121.87,37.43,22.0,3805.0,596.0,254200.0
-121.85,37.44,8.0,426.0,61.0,367900.0
-121.87,37.42,19.0,12128.0,2112.0,264500.0
-121.87,37.41,24.0,3308.0,548.0,248700.0
-121.88,37.41,23.0,3224.0,652.0,226900.0
-121.86,37.42,20.0,5032.0,808.0,264800.0
-121.87,37.42,25.0,4430.0,729.0,261100.0
-121.88,37.44,17.0,1621.0,299.0,186900.0
-121.88,37.44,20.0,1351.0,372.0,144000.0
-121.88,37.44,26.0,1471.0,348.0,226400.0
-121.88,37.44,23.0,1310.0,267.0,237900.0
-121.89,37.46,5.0,1519.0,186.0,500001.0
-121.88,37.46,5.0,1819.0,245.0,500001.0
-121.89,37.45,15.0,2428.0,513.0,254400.0
-121.88,37.44,14.0,2073.0,343.0,311200.0
-121.87,37.46,43.0,91.0,12.0,500001.0
-121.9,37.46,29.0,2385.0,513.0,220700.0
-121.91,37.46,26.0,2762.0,496.0,226800.0
-121.9,37.45,18.0,4900.0,814.0,276200.0
-121.9,37.45,16.0,2952.0,446.0,320500.0
-121.91,37.42,19.0,1684.0,387.0,174100.0
-121.9,37.41,24.0,4759.0,921.0,228700.0
-121.89,37.42,26.0,40.0,8.0,225000.0
-121.92,37.45,10.0,3937.0,1054.0,252200.0
-121.91,37.44,26.0,1669.0,276.0,225800.0
-121.91,37.44,19.0,2174.0,484.0,255100.0
-121.91,37.44,24.0,1212.0,251.0,212500.0
-121.91,37.43,33.0,2791.0,496.0,224900.0
-122.07,37.44,21.0,4599.0,986.0,225000.0
-121.96,37.43,18.0,2514.0,578.0,158000.0
-121.97,37.44,17.0,127.0,28.0,112500.0
-121.99,37.4,24.0,3217.0,689.0,226700.0
-121.99,37.4,35.0,1845.0,325.0,235300.0
-121.99,37.39,25.0,3495.0,834.0,230700.0
-122.02,37.4,33.0,2015.0,484.0,226800.0
-122.01,37.4,14.0,4841.0,1130.0,137500.0
-122.0,37.4,17.0,5121.0,1017.0,81300.0
-122.0,37.4,17.0,4324.0,854.0,232400.0
-122.0,37.4,35.0,1542.0,298.0,236900.0
-122.01,37.4,24.0,1297.0,297.0,47500.0
-122.0,37.39,33.0,2154.0,405.0,229800.0
-121.96,37.41,17.0,3208.0,617.0,238000.0
-121.97,37.4,17.0,2937.0,558.0,255500.0
-121.96,37.39,20.0,1032.0,229.0,219300.0
-121.95,37.39,24.0,5230.0,934.0,264100.0
-121.95,37.38,22.0,765.0,198.0,87500.0
-121.95,37.41,13.0,2164.0,412.0,137500.0
-121.94,37.42,16.0,3936.0,788.0,112500.0
-121.93,37.4,34.0,148.0,28.0,67500.0
-121.91,37.36,42.0,3224.0,708.0,199700.0
-121.92,37.36,42.0,198.0,32.0,137500.0
-121.95,37.37,39.0,446.0,129.0,208300.0
-121.95,37.36,27.0,3236.0,832.0,208600.0
-121.95,37.36,25.0,3472.0,956.0,235600.0
-121.93,37.35,36.0,1823.0,410.0,234100.0
-121.93,37.34,48.0,2068.0,495.0,218500.0
-121.98,37.37,36.0,1651.0,344.0,215400.0
-121.98,37.36,32.0,1199.0,229.0,252100.0
-121.98,37.37,35.0,995.0,202.0,217500.0
-121.99,37.37,27.0,1797.0,538.0,237500.0
-121.97,37.36,24.0,4841.0,894.0,254500.0
-121.97,37.36,34.0,884.0,153.0,271200.0
-121.97,37.35,35.0,1880.0,370.0,269900.0
-121.96,37.36,16.0,5040.0,1325.0,264500.0
-121.96,37.36,33.0,2581.0,623.0,261400.0
-121.97,37.35,36.0,815.0,126.0,258300.0
-121.97,37.36,36.0,765.0,134.0,247600.0
-121.98,37.36,34.0,1735.0,318.0,242700.0
-121.98,37.36,33.0,1582.0,272.0,287200.0
-121.98,37.36,35.0,1293.0,223.0,281900.0
-121.98,37.36,35.0,1440.0,267.0,254600.0
-121.99,37.36,32.0,1754.0,324.0,298300.0
-121.99,37.36,33.0,2321.0,480.0,270300.0
-121.99,37.36,33.0,2677.0,644.0,261800.0
-121.99,37.36,33.0,2545.0,467.0,282200.0
-121.98,37.35,41.0,1150.0,249.0,261100.0
-121.99,37.35,18.0,1712.0,509.0,238900.0
-121.99,37.35,16.0,3249.0,947.0,198400.0
-121.99,37.35,25.0,1527.0,325.0,212200.0
-121.98,37.35,36.0,1054.0,193.0,240000.0
-121.97,37.35,30.0,1955.0,388.0,287100.0
-121.98,37.34,33.0,3570.0,776.0,238700.0
-121.98,37.34,18.0,6649.0,1712.0,307400.0
-121.99,37.34,26.0,3637.0,933.0,262900.0
-121.96,37.35,37.0,1755.0,325.0,251300.0
-121.97,37.34,33.0,3162.0,722.0,266100.0
-121.97,37.35,35.0,1249.0,232.0,287100.0
-121.96,37.35,32.0,1484.0,274.0,279900.0
-121.95,37.35,36.0,832.0,211.0,244400.0
-121.94,37.35,52.0,906.0,227.0,231600.0
-121.94,37.35,18.0,1922.0,561.0,244000.0
-121.95,37.35,48.0,1246.0,294.0,235500.0
-121.95,37.35,42.0,1421.0,330.0,237900.0
-121.95,37.35,52.0,2382.0,523.0,236100.0
-121.94,37.34,42.0,2174.0,420.0,286500.0
-121.94,37.34,29.0,3377.0,853.0,229300.0
-121.94,37.34,41.0,2151.0,473.0,250000.0
-121.94,37.33,36.0,1893.0,359.0,257600.0
-121.94,37.33,37.0,1822.0,329.0,251100.0
-121.94,37.34,36.0,3142.0,632.0,246100.0
-121.95,37.34,25.0,5236.0,1320.0,256100.0
-121.95,37.33,31.0,1866.0,465.0,275900.0
-121.95,37.33,36.0,1683.0,286.0,294700.0
-121.96,37.33,26.0,3269.0,788.0,288300.0
-121.96,37.33,35.0,2294.0,411.0,276900.0
-121.96,37.34,42.0,2001.0,402.0,255400.0
-121.96,37.34,36.0,844.0,153.0,254100.0
-121.96,37.34,18.0,4438.0,939.0,288300.0
-121.96,37.34,34.0,1461.0,299.0,252600.0
-121.96,37.34,37.0,663.0,127.0,247800.0
-121.98,37.33,30.0,2645.0,462.0,330500.0
-121.98,37.33,30.0,3742.0,633.0,302400.0
-121.99,37.34,27.0,3353.0,653.0,315600.0
-121.97,37.33,21.0,8275.0,1566.0,302100.0
-121.98,37.33,25.0,3223.0,612.0,287600.0
-121.98,37.33,35.0,1907.0,326.0,294300.0
-121.99,37.33,35.0,1802.0,291.0,313900.0
-121.99,37.33,33.0,2023.0,425.0,285800.0
-121.98,37.31,28.0,3840.0,629.0,335900.0
-121.99,37.3,28.0,4863.0,901.0,342000.0
-122.0,37.3,28.0,5096.0,1011.0,355200.0
-121.98,37.32,17.0,9789.0,2552.0,279800.0
-121.99,37.32,20.0,4461.0,864.0,217700.0
-121.98,37.31,32.0,2248.0,460.0,288900.0
-121.98,37.31,34.0,2034.0,359.0,288300.0
-121.99,37.31,26.0,3285.0,502.0,339600.0
-121.97,37.32,19.0,4620.0,1404.0,237500.0
-121.96,37.32,11.0,1711.0,493.0,227700.0
-121.95,37.32,39.0,1164.0,199.0,263200.0
-121.95,37.32,20.0,1145.0,198.0,281900.0
-121.95,37.31,27.0,4140.0,969.0,264600.0
-121.96,37.31,26.0,4310.0,678.0,365500.0
-121.96,37.31,31.0,3890.0,711.0,290900.0
-121.97,37.31,21.0,7628.0,2166.0,267500.0
-121.97,37.31,25.0,5775.0,1225.0,314900.0
-121.97,37.3,25.0,5463.0,1351.0,277300.0
-121.95,37.32,33.0,726.0,168.0,270500.0
-121.94,37.31,30.0,4238.0,1010.0,307000.0
-121.95,37.31,27.0,2462.0,570.0,329500.0
-121.94,37.3,30.0,1758.0,248.0,332500.0
-121.95,37.3,21.0,4193.0,1068.0,293000.0
-121.94,37.3,25.0,1455.0,370.0,262500.0
-121.95,37.3,25.0,5641.0,1517.0,267500.0
-121.96,37.3,20.0,4228.0,1006.0,227300.0
-121.94,37.29,22.0,2593.0,637.0,212500.0
-121.94,37.29,20.0,710.0,188.0,214100.0
-121.95,37.27,17.0,1330.0,271.0,181300.0
-121.95,37.28,52.0,777.0,148.0,262500.0
-121.95,37.29,9.0,1503.0,381.0,234300.0
-121.95,37.29,30.0,3734.0,813.0,260000.0
-121.95,37.28,19.0,7027.0,1847.0,242900.0
-121.98,37.3,30.0,3404.0,693.0,283200.0
-121.98,37.29,33.0,2120.0,349.0,283000.0
-121.98,37.29,31.0,2750.0,664.0,264900.0
-121.96,37.28,33.0,1940.0,327.0,280400.0
-121.97,37.28,25.0,4707.0,695.0,296100.0
-121.97,37.28,27.0,2427.0,403.0,277300.0
-121.98,37.28,26.0,1182.0,309.0,269100.0
-121.98,37.28,28.0,3688.0,633.0,272600.0
-121.98,37.28,27.0,3526.0,589.0,275000.0
-121.99,37.27,27.0,2937.0,497.0,273500.0
-121.99,37.29,32.0,2930.0,481.0,344100.0
-121.96,37.3,23.0,4040.0,843.0,303400.0
-121.97,37.3,31.0,3340.0,735.0,275000.0
-121.96,37.29,24.0,1240.0,263.0,283000.0
-121.97,37.29,25.0,4096.0,743.0,300300.0
-121.97,37.29,29.0,2721.0,682.0,265300.0
-121.99,37.27,17.0,1527.0,267.0,278000.0
-121.98,37.27,25.0,3075.0,564.0,269400.0
-121.98,37.27,29.0,2658.0,484.0,298900.0
-121.96,37.28,28.0,5018.0,1066.0,273900.0
-121.96,37.27,22.0,6114.0,1211.0,269100.0
-121.96,37.27,31.0,3347.0,589.0,286800.0
-121.97,37.26,19.0,2174.0,454.0,255100.0
-121.96,37.26,22.0,1408.0,351.0,333300.0
-121.95,37.25,30.0,3298.0,634.0,332000.0
-121.95,37.24,37.0,3109.0,541.0,413500.0
-121.95,37.24,32.0,1382.0,239.0,405400.0
-121.96,37.24,26.0,3032.0,605.0,430900.0
-121.96,37.25,35.0,1018.0,169.0,371900.0
-121.95,37.25,34.0,2906.0,544.0,268200.0
-121.93,37.25,36.0,1089.0,182.0,252600.0
-121.93,37.25,21.0,1354.0,289.0,234200.0
-121.92,37.25,34.0,2231.0,360.0,243200.0
-121.93,37.25,32.0,1555.0,287.0,260100.0
-121.94,37.24,35.0,1484.0,244.0,245300.0
-121.91,37.24,24.0,5046.0,1001.0,274600.0
-121.91,37.24,30.0,2327.0,419.0,272000.0
-121.92,37.24,26.0,6777.0,1051.0,279400.0
-121.94,37.24,19.0,1741.0,294.0,290500.0
-121.94,37.24,26.0,2561.0,388.0,363800.0
-121.93,37.24,26.0,2574.0,414.0,335900.0
-121.92,37.24,27.0,1265.0,216.0,281200.0
-121.91,37.23,22.0,2614.0,453.0,271800.0
-121.91,37.23,27.0,4866.0,668.0,405000.0
-121.93,37.22,21.0,4872.0,594.0,500001.0
-121.96,37.23,36.0,4423.0,632.0,476400.0
-121.97,37.23,22.0,2781.0,523.0,445900.0
-121.98,37.22,46.0,10088.0,1910.0,500001.0
-121.96,37.22,35.0,4709.0,723.0,500001.0
-121.95,37.21,20.0,2345.0,322.0,500001.0
-121.97,37.24,35.0,2553.0,533.0,436100.0
-121.98,37.23,33.0,3585.0,935.0,396300.0
-122.0,37.23,36.0,3191.0,430.0,500001.0
-121.96,37.25,19.0,1858.0,359.0,339300.0
-121.97,37.25,32.0,2892.0,496.0,367800.0
-121.98,37.26,27.0,2331.0,461.0,340700.0
-121.99,37.27,21.0,1214.0,192.0,347800.0
-121.99,37.26,17.0,4034.0,611.0,442500.0
-121.98,37.25,19.0,755.0,93.0,500001.0
-121.99,37.25,25.0,1743.0,212.0,500001.0
-121.97,37.25,21.0,2775.0,389.0,496400.0
-121.99,37.25,22.0,4240.0,532.0,500001.0
-121.98,37.24,35.0,3574.0,485.0,500001.0
-122.0,37.27,33.0,1664.0,271.0,415800.0
-122.01,37.27,27.0,3340.0,451.0,500001.0
-122.02,37.26,24.0,2411.0,299.0,500001.0
-122.02,37.26,34.0,1764.0,243.0,500001.0
-122.01,37.25,31.0,1574.0,193.0,500001.0
-121.99,37.26,29.0,2718.0,365.0,500001.0
-122.01,37.26,14.0,2561.0,404.0,500001.0
-122.03,37.25,34.0,2892.0,413.0,500001.0
-122.04,37.24,24.0,1521.0,209.0,500001.0
-122.02,37.24,28.0,2796.0,365.0,500001.0
-122.03,37.29,22.0,3118.0,438.0,500001.0
-122.02,37.29,18.0,2550.0,312.0,500001.0
-122.02,37.29,25.0,3845.0,492.0,500001.0
-122.01,37.29,31.0,3136.0,431.0,500001.0
-122.01,37.28,22.0,2038.0,260.0,500001.0
-122.0,37.28,35.0,3133.0,541.0,346100.0
-122.0,37.28,33.0,2170.0,311.0,500001.0
-122.0,37.28,32.0,2782.0,495.0,335900.0
-122.03,37.27,32.0,4350.0,645.0,500001.0
-122.03,37.28,29.0,3752.0,468.0,500001.0
-122.02,37.28,25.0,3437.0,428.0,500001.0
-122.01,37.27,28.0,3825.0,473.0,500001.0
-122.06,37.27,16.0,1612.0,221.0,500001.0
-122.04,37.29,19.0,3625.0,432.0,500001.0
-122.03,37.27,25.0,4460.0,553.0,500001.0
-122.04,37.26,24.0,4973.0,709.0,500001.0
-122.06,37.33,29.0,1945.0,269.0,498800.0
-122.06,37.32,30.0,3033.0,540.0,380800.0
-122.05,37.31,25.0,4601.0,696.0,455500.0
-122.05,37.31,25.0,4111.0,538.0,500001.0
-122.06,37.3,11.0,5488.0,706.0,500001.0
-122.07,37.33,13.0,2173.0,349.0,420000.0
-122.06,37.33,23.0,4507.0,751.0,500001.0
-122.07,37.31,24.0,4401.0,698.0,500001.0
-122.08,37.3,30.0,2268.0,404.0,485300.0
-122.08,37.31,17.0,2560.0,396.0,368900.0
-122.04,37.34,20.0,4475.0,1048.0,396200.0
-122.06,37.34,13.0,2057.0,466.0,288300.0
-122.05,37.33,21.0,2052.0,346.0,416300.0
-122.04,37.33,26.0,2690.0,401.0,474700.0
-122.05,37.33,17.0,3674.0,824.0,436400.0
-122.04,37.33,22.0,4011.0,963.0,351200.0
-122.04,37.32,27.0,2826.0,451.0,431400.0
-122.04,37.31,29.0,2476.0,434.0,393800.0
-122.04,37.31,24.0,3388.0,633.0,355100.0
-122.04,37.3,26.0,1714.0,270.0,417000.0
-122.04,37.3,25.0,2366.0,417.0,345900.0
-122.03,37.31,25.0,2131.0,410.0,409100.0
-122.04,37.3,25.0,3807.0,600.0,411300.0
-122.01,37.3,25.0,4044.0,551.0,380600.0
-122.01,37.31,23.0,6846.0,1078.0,332000.0
-122.0,37.31,28.0,3811.0,585.0,372700.0
-122.0,37.3,29.0,3429.0,524.0,400700.0
-122.03,37.31,19.0,2885.0,859.0,275700.0
-122.03,37.3,30.0,3007.0,554.0,326300.0
-122.03,37.3,22.0,3583.0,758.0,335300.0
-122.02,37.31,34.0,2629.0,433.0,341400.0
-122.02,37.31,35.0,2355.0,384.0,332500.0
-122.02,37.3,26.0,1983.0,301.0,354600.0
-122.02,37.3,32.0,2134.0,328.0,341900.0
-122.02,37.32,27.0,4336.0,754.0,348300.0
-122.02,37.31,33.0,2563.0,434.0,340100.0
-122.03,37.32,15.0,5132.0,1059.0,404800.0
-122.0,37.32,34.0,3450.0,731.0,244500.0
-122.01,37.31,26.0,1391.0,241.0,332700.0
-122.01,37.32,32.0,3108.0,613.0,284000.0
-122.0,37.31,33.0,4211.0,918.0,242200.0
-122.02,37.33,25.0,3823.0,584.0,373600.0
-122.03,37.33,23.0,4221.0,671.0,412300.0
-122.03,37.34,16.0,1755.0,410.0,231200.0
-122.02,37.34,30.0,1036.0,151.0,360600.0
-122.0,37.33,30.0,4033.0,794.0,338700.0
-122.02,37.35,26.0,2785.0,418.0,365700.0
-122.02,37.35,22.0,3219.0,756.0,354400.0
-122.02,37.34,26.0,1992.0,328.0,350000.0
-122.02,37.34,28.0,2488.0,396.0,344700.0
-122.03,37.34,25.0,5404.0,906.0,451800.0
-122.03,37.35,25.0,3095.0,514.0,352100.0
-122.01,37.35,33.0,2517.0,496.0,289500.0
-122.0,37.35,20.0,4304.0,851.0,333000.0
-122.0,37.34,27.0,1716.0,290.0,343100.0
-122.0,37.34,31.0,3344.0,620.0,351500.0
-122.01,37.34,31.0,3080.0,526.0,344200.0
-122.05,37.35,34.0,2494.0,375.0,388100.0
-122.05,37.34,34.0,2515.0,401.0,423900.0
-122.05,37.34,31.0,1443.0,215.0,416500.0
-122.06,37.34,20.0,3435.0,593.0,451400.0
-122.04,37.35,28.0,3250.0,485.0,431600.0
-122.04,37.34,28.0,3081.0,460.0,432600.0
-122.03,37.35,16.0,1156.0,198.0,292900.0
-122.04,37.35,28.0,1582.0,264.0,370100.0
-122.04,37.34,25.0,1994.0,287.0,447300.0
-122.03,37.34,17.0,1165.0,278.0,342400.0
-122.04,37.34,23.0,2590.0,725.0,225000.0
-122.04,37.34,19.0,3694.0,1036.0,271500.0
-122.05,37.37,35.0,1365.0,256.0,291400.0
-122.05,37.36,34.0,2400.0,419.0,316900.0
-122.05,37.36,27.0,2621.0,513.0,409700.0
-122.06,37.35,31.0,1795.0,281.0,381800.0
-122.06,37.36,35.0,2693.0,493.0,327500.0
-122.06,37.37,32.0,2510.0,578.0,322700.0
-122.04,37.37,23.0,5135.0,911.0,430100.0
-122.03,37.36,28.0,2490.0,345.0,411900.0
-122.04,37.35,20.0,2016.0,313.0,383000.0
-122.05,37.36,29.0,1733.0,255.0,406800.0
-122.04,37.36,26.0,3298.0,460.0,403000.0
-122.05,37.37,27.0,3885.0,661.0,344700.0
-122.03,37.36,16.0,2697.0,803.0,367400.0
-122.02,37.35,17.0,2975.0,608.0,362200.0
-122.02,37.35,18.0,1221.0,255.0,228400.0
-122.03,37.35,19.0,3811.0,1227.0,311400.0
-122.03,37.37,16.0,3402.0,1193.0,500001.0
-122.02,37.36,21.0,2471.0,677.0,243800.0
-122.02,37.36,25.0,2074.0,387.0,378000.0
-122.01,37.36,16.0,1105.0,354.0,253600.0
-122.02,37.36,24.0,1709.0,437.0,335200.0
-122.01,37.36,25.0,2796.0,429.0,349000.0
-122.01,37.36,21.0,2483.0,396.0,346300.0
-122.01,37.35,16.0,3716.0,916.0,323600.0
-122.0,37.36,19.0,2237.0,433.0,368300.0
-122.0,37.36,17.0,2070.0,278.0,411200.0
-122.0,37.36,25.0,3534.0,949.0,337000.0
-122.0,37.36,17.0,6012.0,1737.0,239400.0
-122.03,37.37,9.0,2966.0,770.0,256000.0
-122.03,37.37,41.0,2123.0,425.0,284800.0
-122.03,37.37,30.0,1269.0,290.0,325000.0
-122.04,37.37,42.0,1125.0,273.0,252800.0
-122.04,37.37,33.0,2757.0,489.0,311600.0
-122.04,37.38,38.0,2850.0,550.0,273600.0
-122.03,37.38,21.0,2667.0,798.0,252400.0
-122.02,37.38,43.0,1261.0,317.0,224600.0
-122.01,37.38,32.0,726.0,204.0,230400.0
-122.02,37.37,8.0,5686.0,1489.0,327700.0
-122.01,37.37,11.0,2559.0,694.0,167300.0
-122.01,37.37,25.0,2213.0,360.0,360900.0
-122.0,37.37,16.0,1434.0,372.0,178100.0
-122.03,37.39,22.0,3280.0,933.0,232700.0
-122.02,37.38,32.0,1889.0,487.0,254400.0
-122.01,37.39,26.0,2500.0,962.0,222200.0
-122.01,37.39,36.0,1976.0,361.0,252600.0
-122.0,37.39,36.0,1236.0,229.0,239400.0
-122.03,37.39,34.0,2600.0,650.0,250200.0
-122.02,37.4,35.0,2348.0,531.0,261000.0
-122.01,37.39,16.0,3015.0,829.0,249500.0
-122.02,37.39,35.0,2297.0,497.0,239700.0
-122.04,37.39,5.0,8745.0,2211.0,280100.0
-122.05,37.38,23.0,3200.0,907.0,450000.0
-122.05,37.38,24.0,2424.0,501.0,364200.0
-122.05,37.38,29.0,1875.0,340.0,336500.0
-122.06,37.38,20.0,4293.0,1272.0,270800.0
-122.05,37.37,27.0,2687.0,768.0,324200.0
-122.05,37.39,25.0,347.0,82.0,350000.0
-122.06,37.4,21.0,12855.0,3226.0,267400.0
-122.06,37.39,26.0,18.0,4.0,375000.0
-122.06,37.39,22.0,1236.0,290.0,40000.0
-122.06,37.38,20.0,3401.0,768.0,500001.0
-122.06,37.38,21.0,1798.0,399.0,470000.0
-122.06,37.37,18.0,3058.0,661.0,500001.0
-122.06,37.38,20.0,2976.0,766.0,262500.0
-122.07,37.39,19.0,1465.0,342.0,289300.0
-122.08,37.4,23.0,806.0,158.0,284600.0
-122.07,37.4,16.0,3352.0,813.0,262500.0
-122.07,37.41,26.0,1184.0,225.0,322300.0
-122.07,37.4,15.0,2940.0,910.0,192200.0
-122.08,37.4,19.0,3565.0,858.0,277000.0
-122.08,37.4,25.0,1750.0,341.0,308700.0
-122.08,37.41,20.0,1896.0,456.0,288900.0
-122.09,37.4,36.0,1575.0,379.0,264700.0
-122.1,37.41,33.0,6277.0,1274.0,343300.0
-122.09,37.41,8.0,1480.0,414.0,284100.0
-122.09,37.41,14.0,753.0,193.0,266700.0
-122.09,37.41,18.0,1476.0,473.0,274000.0
-122.09,37.4,22.0,1489.0,436.0,197200.0
-122.09,37.4,17.0,748.0,184.0,290600.0
-122.09,37.42,23.0,4874.0,1251.0,229800.0
-122.11,37.41,27.0,5110.0,1599.0,351900.0
-122.09,37.4,26.0,3218.0,1021.0,182700.0
-122.1,37.4,27.0,3410.0,1156.0,165600.0
-122.1,37.4,23.0,1755.0,508.0,293500.0
-122.1,37.4,19.0,1085.0,288.0,276000.0
-122.11,37.4,16.0,1994.0,489.0,266400.0
-122.11,37.4,15.0,255.0,63.0,175000.0
-122.1,37.4,23.0,514.0,210.0,181300.0
-122.08,37.4,52.0,766.0,203.0,316700.0
-122.09,37.39,43.0,2065.0,535.0,327700.0
-122.09,37.39,30.0,1722.0,490.0,261300.0
-122.09,37.4,24.0,3983.0,1126.0,275000.0
-122.08,37.39,44.0,1498.0,430.0,307100.0
-122.08,37.39,46.0,1115.0,248.0,334300.0
-122.08,37.39,4.0,2292.0,605.0,340000.0
-122.07,37.39,30.0,1695.0,480.0,352500.0
-122.07,37.39,37.0,1169.0,239.0,330300.0
-122.07,37.38,26.0,1272.0,306.0,280200.0
-122.08,37.39,39.0,2210.0,483.0,342400.0
-122.1,37.39,31.0,1117.0,304.0,353100.0
-122.1,37.39,36.0,1860.0,367.0,354500.0
